x1 x2 x3 x4 x5 y
0.502274 -40.522378 -342.929295 4480.990903 -0.765727 3
0.302447 -6.884471 -435.821214 1213.884913 -0.382522 0
0.851958 -10.166794 -984.670572 2689.103579 -0.596461 0
0.513542 -43.479899 -948.609447 1274.052655 -0.602466 2
0.202508 -74.554799 -602.865726 3206.301918 -0.962555 3
0.372383 -39.353454 -944.852351 2721.951507 -0.485583 1
0.68451 -99.834231 -319.243999 898.544489 -0.172444 3
0.467961 -24.61261 -471.501085 133.031299 -0.059213 2
0.131845 -72.250824 -857.096574 2367.399438 -0.949672 2
0.324821 -30.358048 -233.533451 533.981222 -0.120172 2
0.689515 -73.287939 -244.512991 848.750413 -0.701423 3
0.375267 -43.146906 -669.565843 4574.473643 -0.568784 2
0.703425 -98.527779 -701.514866 1199.749216 -0.346349 3
0.464123 -67.529785 -741.201599 3735.334298 -0.627922 3
0.322236 -94.543037 -491.950425 1322.755062 -0.93849 3
0.656562 -71.352896 -925.087802 2683.681737 -0.351166 3
0.906529 -97.12936 -769.729068 3570.438061 -0.287731 3
0.768865 -88.236623 -52.692852 3795.30447 -0.775925 3
0.048421 -84.705793 -799.857748 3819.810491 -0.595493 1
0.628515 -86.96634 -635.979217 393.824359 -0.451386 3
0.904396 -16.500007 -461.088504 150.246162 -0.50067 1
0.119958 -6.418824 -144.910622 4087.268275 -0.823728 1
0.602067 -68.146263 -510.651372 1172.517211 -0.589721 3
0.259905 -63.678191 -488.030503 2894.138332 -0.300064 3
0.131911 -79.332668 -745.056572 1742.115548 -0.783644 2
0.352508 -90.500133 -239.800272 2624.749442 -0.722594 3
0.238437 -97.47677 -82.13477 3297.51999 -0.18534 3
0.526501 -20.467966 -404.290793 4089.63138 -0.290676 2
0.270535 -25.578588 -37.06892 3878.978063 -0.354109 3
0.927227 -88.940963 -643.993334 3177.449239 -0.283681 3
0.329293 -85.047787 -761.533314 150.816077 -0.478639 3
0.60836 -17.983616 -458.639792 4030.585245 -0.683184 1
0.915107 -4.894607 -276.993673 3431.41319 -0.213996 1
0.788559 -48.420501 -265.066382 1498.526263 -0.129505 3
0.461495 -56.720783 -779.085691 407.038669 -0.592517 3
0.478099 -40.114353 -58.794383 4789.597266 -0.177319 3
0.815028 -96.640607 -304.870066 4671.581426 -0.900364 3
0.516069 -2.491413 -797.017921 4894.860725 -0.773956 0
0.36779 -48.348969 -662.903065 1652.708197 -0.777111 2
0.32576 -82.078221 -634.467953 3819.774583 -0.604214 3
0.233828 -90.161992 -696.911686 2112.327346 -0.950383 3
0.736487 -25.432566 -276.234676 2234.739691 -0.493608 3
0.126998 -13.519453 -943.62122 995.950863 -0.481271 0
0.460121 -28.028527 -92.972773 4294.991326 -0.701763 3
0.378584 -27.348441 -7.67524 2931.632446 -0.261335 3
0.178081 -42.358667 -184.999374 1920.360878 -0.990761 2
0.794129 -73.944079 -750.76983 1992.343317 -0.029712 3
0.933266 -82.913123 -897.839688 724.913735 -0.629575 3
0.181478 -27.116169 -608.669016 250.826707 -0.719909 1
0.659694 -7.385463 -436.648413 220.748022 -0.88601 1
0.888555 -1.0942 -796.112617 3151.251014 -0.998218 0
0.689226 -39.828705 -226.71588 2272.070139 -0.916989 3
0.970602 -9.054842 -780.638138 1863.58298 -0.742405 0
0.003994 -56.724721 -397.322159 4726.297738 -0.68356 0
0.787041 -31.720805 -257.870936 4882.372347 -0.453489 3
0.868379 -74.455013 -942.325444 728.051515 -0.51387 3
0.639257 -2.459896 -447.672563 4294.179486 -0.795272 0
0.550743 -42.980838 -736.57877 1070.794225 -0.985603 2
0.648176 -3.278416 -373.519955 458.607856 -0.617979 0
0.30488 -63.505094 -590.591919 309.218253 -0.609661 3
0.400869 -56.524207 -467.948912 1264.696923 -0.22684 3
0.259197 -14.057996 -187.657472 4619.784789 -0.550714 1
0.411352 -56.634502 -766.447088 2880.052959 -0.708772 3
0.016364 -4.213364 -488.003069 652.298099 -0.181427 0
0.393218 -38.193639 -482.13677 2973.361247 -0.830461 2
0.187471 -78.489459 -330.16656 3195.8445 -0.440355 3
0.781473 -76.657579 -797.062038 1665.042161 -0.093331 3
0.662512 -2.837261 -438.283683 2289.827389 -0.940759 0
0.580671 -11.053764 -664.699446 234.404169 -0.006099 1
0.434196 -15.447648 -254.74881 2758.95131 -0.986107 1
0.755425 -22.421834 -345.204228 1433.133074 -0.236061 2
0.663157 -24.910082 -906.770911 3577.971605 -0.963746 1
0.494887 -12.798643 -229.99932 3466.295534 -0.463801 1
0.229471 -10.045721 -930.734747 3525.151786 -0.071293 0
0.480994 -83.381444 -86.627003 1618.768279 -0.933776 3
0.989898 -57.258357 -261.996536 3543.554649 -0.100211 3
0.957159 -25.635356 -21.295208 4413.824352 -0.008526 3
0.029467 -92.896209 -384.1871 3128.323129 -0.543401 2
0.892684 -91.307953 -480.216622 1373.242144 -0.604415 3
0.478474 -34.551367 -398.128914 131.604288 -0.644232 2
0.659501 -44.924643 -152.771887 2414.576201 -0.310303 3
0.099047 -94.070956 -736.750093 1292.644683 -0.020924 3
0.339739 -89.940008 -13.892341 4301.533899 -0.11775 3
0.367433 -32.68953 -539.585269 3600.946915 -0.719106 2
0.198168 -95.800936 -612.02401 4857.603611 -0.399493 3
0.113942 -31.773802 -917.105389 4253.179959 -0.589325 0
0.837144 -31.611583 -119.044072 1522.391341 -0.88791 3
0.509196 -70.513434 -66.651734 2988.517905 -0.09628 3
0.214677 -11.223083 -677.551045 1171.967038 -0.366393 0
0.209153 -50.286586 -957.922429 4954.371311 -0.648294 1
0.578663 -34.261874 -41.647724 4133.287549 -0.94057 3
0.959104 -48.102204 -274.331421 2711.998146 -0.02381 3
0.772913 -49.978025 -314.62453 4380.985932 -0.763805 3
0.660347 -23.658235 -628.610525 1766.506493 -0.281872 1
0.490425 -30.245608 -894.220716 3671.021887 -0.953667 1
0.495109 -45.395298 -199.178659 2830.844603 -0.57673 3
0.78335 -83.319754 -780.537705 1741.93674 -0.95066 3
0.559885 -10.27306 -195.077944 427.339755 -0.592387 1
0.748903 -74.190774 -806.179771 4143.075975 -0.47116 3
0.20891 -80.30223 -968.35501 3896.076517 -0.38685 3
0.516057 -92.223041 -109.744031 2847.669825 -0.506131 3
0.575839 -5.963067 -843.008578 911.329342 -0.459535 0
0.285014 -33.210684 -426.206773 4664.152746 -0.515906 2
0.051251 -97.254732 -620.606546 2290.00426 -0.313283 2
0.741326 -64.642279 -602.637716 4995.390409 -0.072351 3
0.377424 -43.08578 -958.008295 3363.530131 -0.148124 2
0.351084 -37.698238 -919.897028 2514.281815 -0.431227 1
0.675548 -87.11303 -577.822607 1004.518715 -0.040164 3
0.347773 -88.220902 -351.13177 944.823349 -0.106712 3
0.033666 -37.179217 -189.429703 2551.155103 -0.871684 1
0.463319 -57.391381 -649.440107 956.21867 -0.689768 3
0.136813 -78.157738 -209.485548 1368.077651 -0.293946 3
0.549757 -77.729715 -140.122104 1371.935424 -0.235313 3
0.843319 -12.027646 -188.151857 237.428357 -0.280743 2
0.447556 -19.37912 -100.050034 1802.731782 -0.300094 2
0.939136 -52.06032 -76.454644 1894.7955 -0.976583 3
0.197269 -71.21861 -451.620073 3341.829956 -0.516052 3
0.637915 -56.021182 -952.18635 3295.978913 -0.105204 3
0.796282 -79.294231 -893.714537 3791.208193 -0.764363 3
0.842459 -99.293152 -383.321815 751.845102 -0.19582 3
0.758938 -48.152437 -306.97248 3152.959941 -0.794849 3
0.346522 -81.582773 -736.892785 1713.194902 -0.089896 3
0.901644 -57.430401 -920.160762 4850.473477 -0.752668 3
0.932416 -93.167357 -934.027751 328.977272 -0.098833 3
0.03213 -34.362414 -922.467908 2260.902195 -0.118138 0
0.817607 -74.477715 -421.503882 1287.46907 -0.47554 3
0.115384 -20.791614 -270.239343 3239.496092 -0.013512 2
0.783473 -51.398199 -980.925172 948.572421 -0.500509 3
0.142147 -73.75183 -854.503847 2882.129251 -0.81475 2
0.382154 -92.440005 -790.64496 1316.114422 -0.255791 3
0.729279 -38.043952 -926.431077 3545.05341 -0.888956 2
0.11367 -19.877662 -409.962423 2102.255791 -0.710475 1
0.554499 -25.598154 -717.475252 1593.066496 -0.028774 1
0.039874 -58.05671 -648.878894 2768.040103 -0.902749 1
0.532384 -56.331861 -67.845048 3722.06447 -0.012066 3
0.098181 -24.598031 -552.713647 536.762336 -0.107524 0
0.457912 -58.477418 -496.786796 2746.110512 -0.75047 3
0.53692 -94.337158 -185.856575 641.724586 -0.108284 3
0.072863 -1.203075 -426.897845 4395.416909 -0.271682 0
0.804099 -46.990977 -938.436146 4850.880129 -0.431069 3
0.464935 -58.743244 -885.058155 1397.249963 -0.403268 3
0.507967 -24.277744 -25.139068 3535.66772 -0.546571 3
0.369497 -97.464843 -880.790392 4704.089433 -0.520153 3
0.728702 -28.540482 -720.278911 1919.079406 -0.161408 2
0.228406 -9.186353 -140.080547 4125.077715 -0.768248 1
0.215798 -67.519968 -994.424067 2992.552778 -0.586416 2
0.594112 -26.982148 -168.156614 1833.514462 -0.008322 3
0.603923 -9.429318 -481.577693 401.109278 -0.85636 1
0.797561 -76.464843 -534.217461 3519.449606 -0.22009 3
0.814373 -47.464894 -717.912133 2924.790229 -0.656738 3
0.733475 -76.667652 -580.500575 340.017811 -0.416852 3
0.684154 -35.753448 -375.455073 4690.352484 -0.718015 3
0.797884 -39.146586 -707.930257 4900.347606 -0.692846 3
0.727122 -82.56378 -114.546642 223.669847 -0.481564 3
0.778626 -30.957328 -906.35818 1956.841141 -0.279051 2
0.662015 -90.636165 -298.956222 1789.458862 -0.067475 3
0.909901 -52.909606 -356.380572 1620.965099 -0.106038 3
0.564741 -80.787167 -9.831533 4.791552 -0.690703 3
0.661029 -6.236567 -820.473596 1341.228845 -0.94996 0
0.070533 -65.268942 -213.930415 1622.159476 -0.237642 2
0.336987 -2.238681 -875.681707 4661.997567 -0.853089 0
0.510185 -90.192823 -873.992095 1581.434935 -0.879596 3
0.252266 -10.436276 -606.180655 4663.643838 -0.956672 0
0.236962 -29.983083 -354.111208 1537.137123 -0.517913 2
0.905661 -70.971136 -42.638671 4506.653343 -0.151534 3
0.79708 -44.822401 -725.039225 2622.478953 -0.519507 3
0.599306 -66.279816 -478.943841 3749.48048 -0.843752 3
0.859564 -10.269845 -105.579893 288.116904 -0.37388 2
0.427916 -66.101973 -797.742142 1549.643533 -0.400768 3
0.557903 -3.064291 -534.883411 2854.616939 -0.910343 0
0.50503 -8.630281 -165.000933 1228.219118 -0.620316 1
0.483459 -69.47168 -727.402716 742.672118 -0.184211 3
0.173529 -72.891279 -679.03066 3336.495127 -0.160767 2
0.345653 -79.180793 -537.36372 1168.762325 -0.5564 3
0.417068 -2.814497 -432.282624 1301.755571 -0.079143 0
0.726591 -60.42688 -11.396386 4696.129361 -0.447023 3
0.408194 -60.888017 -584.096378 4851.851277 -0.005847 3
0.440925 -24.977513 -625.594725 4630.511534 -0.41328 1
0.800302 -54.957032 -2.542607 772.530327 -0.783539 3
0.93321 -9.295596 -461.317778 4646.640604 -0.059304 1
0.800085 -64.618303 -976.517958 1908.47489 -0.679325 3
0.951292 -0.474319 -255.106592 2502.30985 -0.220447 0
0.358689 -98.413652 -780.277243 3127.206042 -0.785273 3
0.2464 -14.406678 -688.907751 116.656717 -0.092232 0
0.706404 -68.959695 -836.30578 4839.83963 -0.155367 3
0.075755 -75.537247 -717.005003 1570.696115 -0.677289 1
0.974961 -55.414197 -11.982544 679.52307 -0.184179 3
0.677809 -17.196982 -53.98897 286.037746 -0.836518 3
0.58102 -86.736919 -808.117396 3538.942255 -0.575172 3
0.620473 -39.270822 -941.277047 4885.975895 -0.301046 2
0.481815 -44.669319 -131.698287 4380.538653 -0.082386 3
0.843076 -37.528129 -789.183423 1527.465722 -0.522537 3
0.53128 -4.447459 -473.477132 2526.156228 -0.658644 0
0.962026 -58.317153 -989.726588 2970.12247 -0.473683 3
0.441952 -38.438419 -29.737991 561.71146 -0.526957 3
0.892688 -37.919883 -161.317842 3096.872252 -0.931229 3
0.561472 -59.52407 -273.855472 1535.171455 -0.689701 3
0.48094 -7.665199 -637.599321 1254.900554 -0.999281 0
0.591123 -10.870881 -539.883158 4901.287663 -0.750467 1
0.499104 -24.870365 -600.685766 1976.224955 -0.662104 1
0.192124 -92.3955 -818.682319 520.017877 -0.822012 3
0.747142 -6.157965 -997.98009 4731.22047 -0.024421 0
0.7577 -46.051662 -192.98837 2552.554987 -0.025109 3
0.739746 -43.464779 -869.685558 4213.715954 -0.768548 3
0.384771 -27.048884 -138.318018 2249.225693 -0.488544 3
0.988647 -31.619411 -3.262021 690.108544 -0.580758 3
0.337064 -94.033008 -492.95958 3317.10926 -0.365199 3
0.819832 -71.153253 -683.852392 4891.866017 -0.171238 3
0.221593 -2.96021 -720.864697 4092.585328 -0.585225 0
0.741358 -69.887994 -649.407202 3304.76504 -0.167415 3
0.925972 -91.893193 -638.72488 1021.750435 -0.591106 3
0.50044 -37.692018 -83.71475 2441.378324 -0.404814 3
0.881257 -40.937878 -725.41156 1099.711734 -0.179842 3
0.396088 -57.973738 -882.983361 122.022994 -0.015753 3
0.305826 -91.574521 -997.455019 1665.250777 -0.896603 3
0.924252 -34.733357 -108.287932 2005.633342 -0.093443 3
0.789701 -17.123244 -409.600265 1061.130356 -0.561995 2
0.675065 -78.812854 -158.431059 2114.491469 -0.302441 3
0.793442 -42.293158 -613.40039 4077.410036 -0.003665 3
0.845505 -69.093434 -177.085727 2985.799163 -0.082881 3
0.311365 -17.390665 -364.639387 3104.778438 -0.953389 1
0.360955 -32.75639 -918.573227 4140.184388 -0.514175 1
0.182139 -42.921028 -842.05368 605.514664 -0.599786 1
0.22749 -20.676319 -555.306058 3053.589019 -0.96881 1
0.636372 -34.376498 -564.803761 3658.659113 -0.150351 2
0.58207 -61.36192 -354.916562 3304.220864 -0.478621 3
0.514597 -81.642459 -783.352335 3220.976409 -0.35005 3
0.452648 -48.9508 -538.674703 3027.803098 -0.790117 3
0.740686 -5.986957 -770.027073 394.853958 -0.615737 0
0.526593 -85.455418 -984.819715 1808.403763 -0.297249 3
0.465565 -27.389797 -416.934016 828.414598 -0.162983 2
0.808196 -57.229517 -268.794938 1706.279447 -0.689071 3
0.139732 -18.086628 -769.055726 643.311287 -0.916364 0
0.445667 -38.573681 -783.280871 3074.275852 -0.415784 2
0.046086 -55.672291 -890.649921 3812.013928 -0.928703 0
0.593492 -49.270228 -365.209239 3999.28541 -0.360619 3
0.6635 -50.157962 -985.551382 491.08762 -0.544014 3
0.049407 -16.488435 -400.167878 4919.467939 -0.626547 0
0.651233 -47.31774 -933.129343 1553.066794 -0.816471 3
0.633389 -71.277457 -774.549212 2851.869292 -0.42937 3
0.831843 -77.900354 -172.038603 3744.652881 -0.301744 3
0.797257 -52.397375 -39.613921 3563.980464 -0.449454 3
0.759467 -26.527905 -528.029176 519.699437 -0.263362 2
0.300117 -32.48218 -43.147869 1876.9435 -0.798869 3
0.493333 -33.05048 -668.504286 341.135328 -0.70023 2
0.440458 -90.893924 -125.169957 1844.913254 -0.826047 3
0.573022 -82.455104 -558.416215 3648.260217 -0.729784 3
0.485394 -1.875256 -996.969409 692.347835 -0.048191 0
0.050917 -24.597782 -610.071129 3704.722454 -0.079102 0
0.747039 -74.840205 -244.425415 4666.297411 -0.100183 3
0.671195 -80.279032 -818.618702 448.301475 -0.093795 3
0.408676 -57.029892 -823.601674 1024.889343 -0.583677 3
0.745615 -21.497467 -81.458885 3927.024781 -0.010609 3
0.783849 -37.263986 -981.34803 4457.421067 -0.258099 2
0.225076 -48.933183 -793.485723 1905.412841 -0.68255 2
0.62404 -47.595456 -968.570732 2420.531018 -0.363067 3
0.480558 -20.569601 -472.971918 4934.898093 -0.598348 1
0.980787 -45.041914 -349.131087 2444.57822 -0.1328 3
0.445814 -22.261189 -426.804575 4017.409089 -0.510481 1
0.858818 -47.605006 -178.006196 3082.287199 -0.693832 3
0.216472 -34.083242 -149.873239 3672.874081 -0.75254 2
0.189228 -77.135585 -995.045668 4428.962898 -0.39485 2
0.681225 -24.951486 -929.258059 2907.017237 -0.824572 1
0.501893 -91.928322 -24.592454 3130.274323 -0.760774 3
0.246077 -56.010998 -323.759193 1486.006931 -0.11307 3
0.937121 -36.519653 -295.608345 4893.063015 -0.40249 3
0.313038 -37.562052 -215.909516 877.909584 -0.830587 3
0.086391 -58.738823 -331.802566 4737.430022 -0.444543 2
0.342231 -97.776162 -603.167103 1334.9564 -0.613793 3
0.639305 -63.018498 -876.731693 535.685512 -0.281638 3
0.689567 -1.836332 -489.868447 2876.327774 -0.817287 0
0.39397 -83.335533 -42.794582 4118.983654 -0.871971 3
0.03733 -46.318952 -495.028195 2801.583571 -0.75419 1
0.170983 -19.712934 -918.364869 2178.179538 -0.314428 0
0.459491 -75.716862 -280.470283 2232.172184 -0.574075 3
0.421861 -0.567786 -751.524064 329.222809 -0.117528 0
0.821869 -93.750924 -766.675211 918.451702 -0.437188 3
0.723199 -60.608543 -26.94888 2317.927828 -0.802969 3
0.958513 -8.125288 -52.680456 3347.06892 -0.98363 2
0.889597 -4.429403 -929.227876 3596.890646 -0.719741 0
0.382823 -7.134537 -433.416391 319.114077 -0.925692 0
0.213948 -60.857723 -47.560711 4690.240961 -0.624173 3
0.795988 -79.439106 -580.514382 4053.831509 -0.473058 3
0.02681 -93.72254 -169.64461 481.274377 -0.410136 2
0.296443 -4.750743 -191.306852 225.985909 -0.260912 1
0.163198 -53.477817 -279.461224 650.74777 -0.850583 2
0.071907 -85.187509 -38.136864 2678.678461 -0.01082 3
0.51022 -4.199373 -293.810727 4889.232357 -0.881809 1
0.169649 -71.170762 -830.315121 3017.999009 -0.989775 2
0.367414 -3.631873 -821.633067 386.123792 -0.077116 0
0.966159 -59.025267 -849.911682 2780.146269 -0.309428 3
0.751089 -9.237737 -375.333119 3908.458952 -0.227066 1
0.020691 -69.992333 -659.247897 1342.913455 -0.933027 0
0.762555 -76.901006 -988.888462 596.12656 -0.584715 3
0.480656 -44.894171 -352.878168 3714.841761 -0.980646 3
0.785654 -63.819136 -449.845766 2151.99117 -0.301642 3
0.814965 -57.90513 -239.207094 891.735475 -0.567497 3
0.776478 -76.308638 -992.9318 4817.029249 -0.424898 3
0.446394 -87.499464 -292.728209 4146.529268 -0.894584 3
0.148213 -59.362154 -894.210724 3504.963546 -0.357614 1
0.435747 -18.607201 -124.58978 3802.317567 -0.394373 2
0.067914 -81.599673 -340.616526 4181.479207 -0.778858 2
0.732474 -2.11052 -347.737947 3257.407009 -0.048839 0
0.442015 -7.809647 -113.731942 2407.954115 -0.050347 2
0.255173 -64.683896 -813.08719 1412.68313 -0.576066 2
0.02075 -60.307045 -491.624375 2002.935637 -0.56696 1
0.68534 -2.385577 -301.264207 1793.374866 -0.303369 0
0.599529 -33.893403 -631.320188 1641.16905 -0.251424 2
0.361181 -38.400507 -933.011533 1653.384301 -0.553248 1
0.916724 -60.911154 -731.939264 46.365251 -0.424501 3
0.291947 -98.62885 -261.617342 2145.315956 -0.65264 3
0.018471 -50.961322 -912.090079 3443.860485 -0.893904 0
0.315061 -29.170326 -478.429608 2817.689077 -0.670975 1
0.283444 -68.48741 -603.137368 2343.865058 -0.628724 3
0.322869 -31.230298 -331.915514 3209.834465 -0.49157 2
0.061007 -91.283449 -858.421408 1809.059073 -0.106575 1
0.880383 -12.844265 -951.594336 2743.74838 -0.272207 0
0.53524 -26.446129 -195.424068 20.054468 -0.412425 3
0.424949 -82.503021 -701.737487 3937.893329 -0.497248 3
0.683274 -25.11192 -854.57339 2604.131683 -0.065649 1
0.995554 -47.390955 -608.072867 2056.346903 -0.255898 3
0.402505 -12.095953 -740.804432 4315.653527 -0.629895 0
0.129378 -50.220167 -163.118065 1346.823922 -0.270392 3
0.523017 -5.650021 -344.483958 4596.0459 -0.854646 1
0.995719 -61.241279 -767.842393 3286.323883 -0.054494 3
0.18767 -60.834417 -729.189919 727.676041 -0.948457 2
0.323788 -88.055157 -959.368272 891.913522 -0.612662 3
0.570959 -15.795649 -207.066235 2448.832481 -0.86334 2
0.42498 -89.685833 -74.309368 4991.418349 -0.451022 3
0.31054 -27.91459 -767.960365 2157.847125 -0.186041 1
0.843163 -14.609834 -600.60295 1094.067691 -0.077916 1
0.800326 -10.174961 -743.763312 2062.647261 -0.642618 0
0.431114 -16.629375 -68.986444 3589.053708 -0.1221 2
0.817216 -88.520946 -229.199925 4398.625714 -0.041553 3
0.604524 -53.413953 -401.246825 1462.246904 -0.315103 3
0.163941 -3.583772 -896.488758 4757.784299 -0.946964 0
0.742566 -80.967389 -907.276969 2377.314795 -0.842759 3
0.113746 -57.585505 -753.362608 4318.141644 -0.338892 1
0.65095 -93.383132 -654.871365 3635.107234 -0.48189 3
0.017717 -4.765287 -191.111859 3919.147185 -0.441717 1
0.695251 -17.044423 -858.022002 2105.695882 -0.41795 1
0.054022 -10.382035 -442.195857 2589.758883 -0.199239 0
0.972544 -26.609222 -961.705807 2302.281343 -0.743071 2
0.569765 -40.863751 -686.231266 3439.022185 -0.409365 2
0.04414 -2.028446 -316.065444 4342.262116 -0.933814 0
0.222806 -31.296308 -860.580221 498.897857 -0.187894 1
0.559471 -55.171714 -716.632271 2003.60496 -0.372437 3
0.472688 -34.960258 -95.483414 4701.703338 -0.392338 3
0.224088 -96.543462 -950.175918 4171.33709 -0.171939 3
0.993758 -42.751787 -879.725032 4635.250538 -0.885872 3
0.000319 -31.907996 -716.732328 1410.030251 -0.186102 0
0.525693 -85.714986 -920.996384 4618.944536 -0.303196 3
0.403836 -33.142538 -769.911964 2080.592566 -0.247709 1
0.621997 -59.606041 -593.236882 2289.190975 -0.227511 3
0.21451 -11.491006 -151.001134 4503.662045 -0.107435 1
0.431817 -82.972642 -240.954699 1074.52187 -0.92918 3
0.237767 -49.71013 -836.021377 4188.574564 -0.195568 2
0.903399 -27.918409 -72.119015 3368.559162 -0.914656 3
0.728021 -4.210525 -471.409803 555.004905 -0.994443 0
0.676893 -39.99085 -228.701363 4280.176712 -0.142044 3
0.54423 -60.672965 -7.866536 3459.408265 -0.963171 3
0.476852 -56.556211 -628.423137 3874.714824 -0.414478 3
0.414624 -93.338855 -360.519531 1022.713512 -0.051805 3
0.685604 -39.714495 -569.365301 1971.651458 -0.71657 3
0.900702 -46.007698 -83.867265 943.192553 -0.663921 3
0.727925 -74.733792 -265.079024 154.056308 -0.325425 3
0.214107 -56.86372 -84.267995 1314.726641 -0.436877 3
0.867154 -58.45649 -792.209192 3354.374046 -0.177771 3
0.076553 -7.650025 -210.358709 3133.240465 -0.430302 1
0.805828 -13.595491 -974.717921 757.130262 -0.182468 0
0.073658 -68.514331 -317.200682 1781.454213 -0.679238 2
0.851269 -81.920167 -457.392729 4343.373538 -0.337726 3
0.070087 -39.84342 -553.401813 1057.187306 -0.687774 1
0.700722 -31.783679 -819.867784 1951.313502 -0.48586 2
0.535421 -28.001769 -345.237839 1212.691379 -0.861439 2
0.60912 -28.195498 -440.973162 3654.164339 -0.141178 2
0.570202 -79.775834 -179.46631 1707.151077 -0.355223 3
0.988334 -79.511419 -877.533018 4410.368167 -0.750702 3
0.278884 -58.268001 -854.873723 1609.215807 -0.114859 2
0.761672 -76.678438 -587.920374 2965.631499 -0.795478 3
0.17797 -37.072277 -792.751524 2114.128914 -0.902022 1
0.423835 -82.03291 -18.827589 131.539047 -0.584437 3
0.334635 -74.184596 -728.844874 4238.663191 -0.930039 3
0.206274 -5.274162 -548.474039 209.196371 -0.938472 0
0.127122 -21.98888 -263.260757 3054.846412 -0.47408 1
0.540693 -77.07829 -699.379718 375.320111 -0.50817 3
0.215024 -70.0187 -708.74708 1539.047706 -0.466019 3
0.235151 -19.438561 -891.934318 4410.243395 -0.942886 0
0.167712 -95.206374 -705.968029 2315.473974 -0.49285 3
0.249245 -26.720192 -973.552246 3952.869517 -0.263554 0
0.983972 -86.849889 -287.278013 3637.975665 -0.272805 3
0.989664 -68.974371 -769.016232 583.537821 -0.323678 3
0.46119 -78.038342 -99.375349 695.122736 -0.357047 3
0.460895 -79.257852 -488.835066 4917.328374 -0.100477 3
0.385866 -94.026335 -90.448067 1156.717375 -0.479689 3
0.2489 -19.262394 -451.693988 2784.205192 -0.385728 1
0.998817 -30.514545 -6.948339 1472.115289 -0.693553 3
0.680346 -17.392505 -562.140206 4222.621133 -0.787465 1
0.831697 -49.670151 -671.01676 903.748717 -0.699999 3
0.213849 -84.146499 -795.688914 4668.973152 -0.209474 3
0.161572 -37.706664 -690.2641 4333.505068 -0.654956 1
0.320561 -11.246763 -697.712029 4059.254998 -0.943233 0
0.91688 -69.689918 -959.005712 696.404426 -0.157123 3
0.909 -49.246723 -689.156384 3491.667295 -0.818568 3
0.183706 -18.741754 -649.226207 3781.040515 -0.168837 0
0.673286 -52.938822 -703.458799 3666.730773 -0.489867 3
0.888312 -2.388353 -465.058581 1912.578152 -0.599589 0
0.424229 -93.289281 -893.977911 2047.542239 -0.243648 3
0.299031 -1.107897 -161.951197 206.015154 -0.912191 1
0.286999 -22.889049 -32.077823 2736.323071 -0.364528 3
0.727173 -29.291476 -75.051264 2583.421465 -0.898616 3
0.063252 -62.841612 -840.98717 2501.139236 -0.826061 1
0.785145 -85.383916 -509.957299 908.131592 -0.516774 3
0.421884 -38.959449 -158.00354 3891.673115 -0.4862 3
0.361826 -22.329241 -133.523595 4057.353149 -0.818941 2
0.561951 -80.985837 -424.356159 1007.396491 -0.588707 3
0.899905 -65.183156 -729.075765 3138.468384 -0.824799 3
0.477761 -25.171285 -86.527192 4109.420027 -0.732571 3
0.84826 -71.149043 -329.159433 2343.269648 -0.902371 3
0.498397 -69.303616 -632.205354 107.670667 -0.012699 3
0.289047 -43.047535 -326.239567 777.812386 -0.427355 3
0.191435 -99.956139 -675.314271 3936.390791 -0.865832 3
0.225099 -11.340286 -896.955129 1542.809948 -0.818136 0
0.430029 -70.437254 -43.521175 1743.917554 -0.965049 3
0.114428 -15.881012 -352.71213 4008.102567 -0.753743 1
0.429598 -85.079812 -673.601797 427.606478 -0.735461 3
0.971788 -18.42244 -757.404372 4304.689126 -0.964599 1
0.862765 -78.947961 -681.787341 3072.131027 -0.310422 3
0.586971 -17.371245 -420.922791 4386.023145 -0.625504 1
0.060365 -97.006358 -543.064598 3864.80478 -0.648892 2
0.305162 -42.471755 -863.082971 3551.803712 -0.09776 1
0.049505 -48.194168 -390.43623 1504.364948 -0.242796 1
0.907241 -3.89187 -885.684403 3103.996866 -0.567933 0
0.564103 -10.691919 -61.764262 1480.26098 -0.061566 2
0.054276 -92.36109 -673.40533 3297.969434 -0.869676 2
0.621133 -12.516498 -75.96493 4146.107319 -0.626142 2
0.000857 -4.201281 -836.118555 2995.679224 -0.708441 0
0.216807 -97.487437 -30.562097 1594.919446 -0.259628 3
0.797696 -16.042421 -288.099654 2001.43901 -0.633272 2
0.304586 -30.560905 -121.321963 1340.645649 -0.259857 3
0.12093 -95.65022 -389.087706 2468.098844 -0.364498 3
0.13325 -93.605973 -78.358926 652.93392 -0.662072 3
0.541463 -8.429397 -644.564685 2712.260038 -0.103995 0
0.592968 -92.760072 -287.85298 3726.971719 -0.589991 3
0.279514 -99.632634 -686.439657 4496.006323 -0.225091 3
0.32192 -86.036327 -526.221553 3856.557894 -0.10239 3
0.249653 -74.552777 -415.086601 1549.952919 -0.663367 3
0.349001 -75.522123 -361.954404 2220.143032 -0.87673 3
0.272771 -22.521932 -4.665189 206.013437 -0.076158 3
0.033934 -44.849005 -864.64888 293.490256 -0.929578 0
0.166062 -3.859519 -42.739404 3855.311962 -0.115349 2
0.633475 -76.241456 -70.751006 1068.699501 -0.957564 3
0.500596 -1.649572 -81.463526 4354.11589 -0.848232 1
